1345,44.753602392,90.7765817393
1346,42.7847249746,91.3975266078
1347,44.7306570279,92.0227189652
1348,46.1494630898,92.652187866
1349,35.320168861,75.4859195013
1350,32.7713508642,61.5001563826
1351,30.8439059658,50.1056257919
1352,31.9255937481,50.0275913284
1353,31.9716661926,49.9496783957
1354,30.5746938482,49.8718868045
1355,31.4626755042,49.7942163659
1356,30.9866581226,49.7166668912
1357,31.5255122153,49.6392381919
1358,31.6402305192,49.5619300801
1359,31.9357704403,49.4847423679
1360,31.6731209578,49.4076748677
1361,30.5150997898,49.3307273924
1362,29.6690821974,49.2538997551
1363,28.7608479534,49.177191769
1364,31.9032599459,49.100603248
1365,30.4356715064,49.0241340058
1366,31.306639039,48.9477838567
1367,29.3344547041,48.8715526154
1368,29.0880014687,48.7954400965
1369,27.1197241626,48.7194461152
1370,30.3429545895,48.6435704868
1371,29.3154951266,48.5678130271
1372,26.4746199209,48.492173552
1373,28.6220447053,48.4166518778
1374,26.2839550161,48.3412478209
1375,25.3109166906,48.2659611983
1376,29.208572074,48.190791827
1377,30.0234686634,48.1157395245
1378,29.4717901753,47.7349368704
1379,26.8463980644,47.3571480048
1380,27.8466555826,46.9823490757
1381,28.3508308597,46.6105164197
1382,29.1055438745,46.2416265609
1383,27.6077420867,45.875656209
1384,30.995871118,45.5125822583
1385,28.0396544927,45.1523817857
1386,31.1216693972,44.7950320496
1387,31.1281232087,44.4405104884
1388,28.5761122744,44.0887947191
1389,29.3659083129,43.7398625358
1390,27.3368109815,43.3936919084
1391,30.4256941662,43.0502609809
1392,34.0524848755,42.7095480707
1393,27.9963398356,42.3715316666
1394,30.5886389725,42.0361904274
1395,29.1276032782,41.7035031812
1396,29.1539456446,41.3734489234
1397,28.3651151568,41.0460068158
1398,30.2084822349,40.7211561851
1399,28.8523986806,40.3988765214
1400,27.9046201526,40.0791474774
1401,27.5244164489,40.038037272
1402,28.2370379162,39.9969692343
1403,28.6760295488,39.9559433212
1404,29.1446993087,39.9149594895
1405,29.171841534,39.8740176959
1406,27.0353794191,39.8331178973
1407,27.0520118107,39.7922600507
1408,25.0108534312,39.7514441131
1409,25.8652739597,39.7106700414
1410,27.4657289263,39.6699377927
1411,26.8814594471,39.6292473241
1412,26.2431438623,39.5885985928
1413,23.7767936518,39.5479915559
1414,27.0030780251,39.5074261707
1415,27.6108869124,39.4669023944
1416,26.6099419065,39.4264201844
1417,29.0723599003,39.3859794981
1418,27.5700632042,39.3455802927
1419,29.0195023318,39.3052225259
1420,28.2941677675,39.2649061551
1421,26.4065421224,39.2246311378
1422,27.2567312284,39.1843974316
1423,28.7484456059,39.1442049942
1424,28.9594488448,39.1040537832
1425,27.9452177359,39.0639437563
1426,27.0860606797,39.0238748713
1427,26.3637436071,38.9838470859
1428,24.7371561702,38.9438603581
1429,25.5747944887,38.9039146457
1430,26.3017360573,38.8640099066
1431,26.4105797142,38.7499902373
1432,26.0593675756,38.6363050801
1433,26.809821664,38.5229534538
1434,28.387727005,38.4099343797
1435,25.200695538,38.2972468823
1436,23.4583667497,38.1848899887
1437,22.4924548756,38.072862729
1438,23.5926741905,37.9611641362
1439,24.6195785856,37.8497932459
1440,24.8296440214,37.7387490969
1441,21.9323848597,37.6280307303
1442,22.6864293831,37.5176371906
1443,27.4231174825,37.4075675247
1444,27.362563894,37.2978207824
1445,23.5831438447,37.1883960164
1446,25.0604123444,37.0792922819
1447,25.6426011961,36.9705086372
1448,26.4757379215,36.8620441432
1449,24.2696340305,36.7538978636
1450,24.9969043997,36.6460688647
1451,25.1112077767,36.753327624
1452,24.8518328645,36.8609003172
1453,25.1244878781,36.9687878631
1454,25.2009176101,37.0769911833
1455,25.065385855,37.1855112019
1456,25.398347479,37.2943488459
1457,23.2873537119,37.4035050449
1458,24.7114075272,37.5129807314
1459,24.3839311471,37.6227768405
1460,24.4413360858,37.7328943099
1461,24.5932226305,37.8433340802
1462,26.950713443,37.9540970949
1463,27.3402367875,38.0651843
1464,24.9931605554,38.1765966443
1465,24.316404622,38.2883350795
1466,24.1835591617,38.4004005601
1467,24.9811901049,38.5127940432
1468,26.1265700351,38.6255164889
1469,25.8301020662,38.73856886
1470,25.150022333,38.8519521222
1471,24.0914168419,38.965667244
1472,24.945190732,39.0797151966
1473,24.7925703049,39.1940969543
1474,26.1610885609,39.308813494
1475,25.4378166206,39.4238657955
1476,23.6387228129,39.5392548418
1477,24.7762875553,39.6549816182
1478,25.5227453543,39.7710471134
1479,27.0303335086,39.8874523188
1480,27.8585754637,40.0041982286
1481,26.6693562225,40.12128584
1482,25.5504739132,40.2387161531
1483,26.8408117358,40.3564901711
1484,26.6304404672,40.4746088998
1485,25.2152453065,40.5930733482
1486,27.9909796248,40.7118845283
1487,25.6298647532,40.8310434547
1488,26.2086827675,40.9505511455
1489,26.8445271881,41.0704086212
1490,27.0565096409,41.1906169058
1491,27.3252973165,41.311177026
1492,27.6980406912,41.4320900115
1493,27.2925952543,41.5533568952
1494,28.6274494534,41.674978713
1495,28.1108744077,41.7969565035
1496,27.273082473,41.9192913088
1497,29.1385451685,42.0419841738
1498,29.4707778183,42.1650361464
1499,29.6311536893,42.2884482778
1500,29.1825829368,42.412221622
1501,28.1656989525,42.5363572364
1502,29.2028399702,42.6608561812
1503,30.4764058796,42.7857195198
1504,30.5822315464,42.9109483188
1505,30.9260163264,43.0365436479
1506,31.0805417914,43.1625065799
1507,30.5294565903,43.2888381906
1508,30.9700160075,43.4155395592
1509,32.4281930246,43.5426117678
1510,31.2928588002,43.670055902
1511,31.9418125089,43.7978730503
1512,30.532181142,43.9260643043
1513,31.8742619096,44.0546307593
1514,31.8236150692,44.1835735132
1515,32.7014385708,44.3128936674
1516,32.4236122477,44.4425923266
1517,32.5287417786,44.5726705987
1518,32.7148847326,44.7031295946
1519,32.4310639223,44.8339704288
1520,31.9842153744,44.9651942188
1521,32.7487674477,45.0968020855
1522,33.3393992445,45.228795153
1523,34.2033812387,45.6892445089
1524,34.9153560023,46.154381445
1525,34.9286708978,46.6242536832
1526,35.3678764624,47.0989094308
1527,33.0391314344,47.5783973861
1528,33.5428208369,48.0627667432
1529,34.264786807,48.5520671968
1530,34.9034801184,49.0463489479
1531,33.9289786459,49.5456627082
1532,35.3209857464,50.0500597058
1533,35.3544313507,50.5595916903
1534,37.1637858554,51.0743109382
1535,34.8149690569,51.5942702582
1536,34.6237455545,52.1195229966
1537,37.5156876872,52.6501230427
1538,35.7319242214,53.1861248344
1539,38.7725075658,53.7275833641
1540,37.6970560536,54.2745541836
1541,36.6283594533,54.4758319452
1542,38.2817591648,55.1931221437
1543,37.1155070432,55.5132650282
1544,39.4481284504,56.1222563202
1545,38.1673834924,56.0377650816
1546,38.6837624555,55.9771969887
1547,41.7952991036,56.0151891767
1548,40.4244168248,56.8131983398
1549,39.0211826711,57.3766721422
1550,38.9799301458,58.1399994804
1551,38.3641955958,58.9931300347
1552,36.8029082459,59.4174531184
1553,43.2216957757,59.8673737756
1554,39.5701995378,60.3941256456
1555,39.4428539178,60.8495892359
1556,32.4553481762,61.8288215204
1557,35.4889717953,61.6838776667
1558,45.061816582,60.313214218
1559,41.3107048411,58.44603483
1560,41.2333771914,58.0317968053
1561,42.1198728965,58.4257492342
1562,42.1989416762,59.0734833197
1563,46.2702452286,59.6547791921
1564,44.734961368,59.8695870996
1565,45.1791710003,60.6105117494
1566,50.9119986755,61.0783699542
1567,48.0729290997,61.7493920576
1568,48.4876313497,62.5955939455
1569,48.4250498579,63.0266339865
1570,44.6833590508,63.4397172334
1571,44.8690250371,63.7094540692
1572,43.6727091298,64.3085912578
1573,50.1887164694,64.6789284817
1574,44.5530986344,65.0679538589
1575,49.9503254188,65.6934007339
1576,51.8818437016,66.3601694059
1577,44.3938813611,67.1734601279
1578,51.0313892994,67.8885177562
1579,50.5690040061,68.5228949123
1580,48.2379410624,69.326793442
1581,46.8692030742,69.8917877018
1582,42.265907121,70.6577517824
1583,48.2292301062,71.625340058
1584,46.9451788625,72.5247387075
1585,41.3613826199,73.0935052412
1586,40.6458017344,73.918228263
1587,45.2157171695,74.2788268613
1588,50.7243861125,74.0334943286
1589,44.6921409848,74.7800581431
1590,47.8128569848,75.7199317526
1591,48.1813596857,75.7889297231
1592,52.09044429,75.9271951122
1593,55.1437202257,75.8906271502
1594,45.1530621312,76.5827047012
1595,45.6742504681,77.5283714458
1596,43.6436007608,78.0740231783
1597,41.6402631361,78.0395530625
1598,49.3106321582,77.5362239345
1599,56.7129057113,78.2444106351
1600,54.2761061519,79.1964094111
1601,54.264594618,80.0989452068
1602,57.2236051464,80.5968468794
1603,60.7390650574,81.0155307984
1604,64.7490816618,81.2093025046
1605,58.3692194399,82.1861674947
1606,61.5825666374,82.9596183844
1607,56.48562524,83.9332692432
1608,53.9192972464,84.6495971269
1609,62.7119701789,85.3648664644
1610,66.6088504962,85.6293683077
1611,61.3552182671,86.1523863963
1612,58.7834586265,86.5758049041
1613,56.8365468747,86.9602496629
1614,54.8147242385,86.9610772537
1615,59.709594747,87.6305019145
1616,56.5438963454,87.925008733
1617,62.4211029359,88.0253396731
1618,62.4695102344,88.5879088996
1619,57.5040639319,89.4118043306
1620,67.3868300758,90.2399147004
1621,67.8209568652,91.3231347212
1622,59.5564390004,92.940593421
1623,59.4330478329,93.5269703155
1624,67.1090321755,92.950870943
1625,67.6451347755,92.7976319358
1626,64.2785163678,91.6499753166
1627,64.8438360336,92.316051122
1628,74.3611540837,94.2335403272
1629,55.5073470983,95.7293816839
1630,54.7900464819,95.4506183354
1631,55.7543338437,94.8134504663
1632,63.4371534268,96.0205973858
1633,59.8752816041,98.43340926
1634,61.3446215016,99.631029263
1635,63.7515467736,100.0785248869
1636,60.595103852,97.9602968164
1637,59.8159545222,100.0008660833
1638,65.4331319075,99.3710310529
1639,66.6349114806,100.2234110018
1640,68.4030249659,100.259343836
1641,60.011676286,98.7358647986
1642,66.2470781784,99.9418376941
1643,70.9100884309,101.408289957
1644,71.0452599325,100.4248042411
1645,61.8401140261,100.9855835621
1646,62.2105970687,100.681992492
1647,62.8472425402,102.3072074491
1648,63.5859901381,102.1818178319
1649,62.5459521229,102.3014528066
1650,59.934296477,102.2429248211
1651,63.2473482112,102.1589147399
1652,72.3320998998,103.7624391216
1653,80.6824466508,103.6549293132
1654,78.8983038898,102.2593226651
1655,83.4709035043,103.8856154147
1656,77.1716777684,103.7522578311
1657,72.6947344467,103.8336119235
1658,70.634001538,102.3962408135
1659,59.1983941046,101.3607131138
1660,64.5774730214,100.9616026775
1661,66.3177357761,101.6153608536
1662,67.5690842403,100.1705606735
1663,79.0002440447,99.4893765259
1664,74.797026753,100.9445697058
1665,77.1343436881,99.7789947852
1666,87.0971478308,100.6434036689
1667,87.4905146015,98.2793811546
1668,78.7933418362,100.1812616139
1669,80.7726319659,100.08978397
1670,78.3643228599,99.9529043142
1671,75.4000334575,99.2901388716
1672,74.5963243622,98.9429356952
1673,76.5393575604,99.5392051857
1674,73.0737716614,99.8300167154
1675,74.9843214902,99.8315371728
1676,88.6113799358,99.7836523888
1677,82.2101356817,99.9471881643
1678,85.4865282602,100.2664264729
1679,79.5714078107,99.9704376896
1680,89.0349359024,99.4414724956
1681,79.8781270435,98.3299219274
1682,83.2270659731,95.5068945043
1683,89.7459016644,95.2853503932
1684,75.0602995172,95.1513191892
1685,82.5274791969,96.4639165635
1686,76.5976744822,96.9261933425
1687,84.2589702811,95.8220910908
1688,90.0255126463,95.1889841901
1689,87.8740112349,97.0578187596
1690,93.8074690543,96.9877622428
1691,95.3995089762,98.0358192811
1692,103.1884420591,98.1094171163
1693,87.7934980708,98.5663241788
1694,104.2815692204,98.3404111586
1695,99.7602184616,98.3429516697
1696,95.5344862109,98.5108756006
1697,94.8534046228,99.1187121149
1698,97.6163904838,99.6441552368
1699,94.1142285471,99.8911429509
1700,100,100
1701,108.972058229,100.6166699821
1702,106.1615803091,101.3311088442
1703,99.3580226633,102.205394609
1704,118.2859007814,102.7020024367
1705,112.2678415398,102.9400409818
1706,95.073384518,103.2779597797
1707,106.8142752029,103.6560597351
1708,113.6947065822,104.0145513493
1709,98.4977669519,104.2536485576
1710,89.550510253,104.5528595081
1711,97.639014313,104.4330196593
1712,97.5491217303,104.2332358681
1713,93.3616783252,104.4130333257
1714,102.6985198043,104.7929293578
1715,99.8164701485,104.9131847576
1716,103.5923687752,105.5537498298
1717,109.4329724679,106.2749160583
1718,115.6128211045,106.9966904145
1719,113.5760412249,107.719074678
1720,120.8202146305,107.3600544078
1721,116.1067617555,107.2413493172
1722,117.3449797172,107.3431861893
1723,114.5261230157,107.7460652634
1724,113.3827007071,108.1292423677
1725,116.3408065991,108.5328477675
1726,112.7495074623,109.459011579
1727,112.0654010459,110.1046650121
1728,115.4849894383,109.0423807211
1729,109.0670664097,107.2956472288
1730,111.5634357697,105.9901391196
1731,109.7911121936,105.9112014771
1732,117.0857413155,106.3758089395
1733,119.6815097367,106.9415344088
1734,119.2492863808,108.0517467189
1735,116.4201944493,109.0218038061
1736,125.0737508464,109.8918674181
1737,118.3750175616,110.5609611387
1738,120.5864654524,111.0692051837
1739,119.7807411897,111.7797879307
1740,117.7684775741,112.3900150816
1741,121.207223288,112.6573194014
1742,123.9977507555,111.4898363263
1743,121.0814536069,111.4538016336
1744,119.3889922179,112.2269274756
1745,121.1478821285,113.3852265164
1746,124.9536594352,114.078889574
1747,130.6474649712,114.590894594
1748,129.2496497142,114.8602382875
1749,128.4829008904,115.5960526687
1750,130.3452315526,116.373078185
1751,127.5250938127,117.0899370809
1752,133.8060047899,117.8191390094
1753,134.9934980672,118.6692513433
1754,131.2112572681,119.498308175
1755,135.1881992434,120.3063443909
1756,132.8978904682,121.2552572244
1757,140.5526280989,121.7583822491
1758,142.5077300514,122.0589575399
1759,144.7620710118,122.48052007
1760,148.9689049372,123.2046004122
1761,154.8988477975,124.0491070186
1762,150.5900996361,124.5096045218
1763,150.095657224,124.2238134157
1764,150.0318349901,124.8249780245
1765,148.8153464669,125.7881208697
1766,150.8033532401,126.3477977614
1767,151.8420228207,126.6454573897
1768,153.2405529581,126.963015728
1769,161.9000438169,127.7827939672
1770,157.4765225908,128.6620977864
1771,160.4183952406,129.4602954358
1772,156.3205131328,130.4183211065
1773,159.1077391395,131.4155907844
1774,155.5684573228,132.3518111494
1775,160.5388247779,133.728005364
1776,165.7387643252,134.9827545385
1777,170.5332068991,136.2763807178
1778,169.3437871557,137.6888567864
1779,168.8802637331,138.9600451933
1780,176.5957443662,139.6904161846
1781,181.6265159757,141.2192543553
1782,179.8169331579,142.2875872016
1783,178.8913666966,142.5566635104
1784,179.5971150642,143.9022997862
1785,178.3454498469,145.2464161534
1786,181.4650292297,146.7881630186
1787,178.4440900624,148.5072718788
1788,178.0353814314,150.0255176672
1789,182.0198622935,152.0190991281
1790,195.834090689,153.7521442612
1791,196.672995604,155.6817476587
1792,204.5767046431,157.4702703096
1793,201.2594139776,159.1179800633
1794,194.7458320546,160.5260651458
1795,215.898823177,162.3484854953
1796,219.7732922355,163.9709546806
1797,218.1781603066,166.1256764306
1798,220.2751362065,168.0407641046
1799,226.0642424546,170.0129893937
1800,237.0825865348,171.0550950039
1801,239.2140006501,172.2145312441
1802,241.9317713457,173.6327306404
1803,236.8104522624,175.6311025171
1804,236.5656701229,178.064603754
1805,250.9320721065,180.7398435244
1806,249.9340584711,183.3667355882
1807,266.2691407142,185.9130481407
1808,253.8007560192,188.3304334754
1809,261.758551525,190.7961665168
1810,278.624948512,193.2135518515
1811,275.6977749509,195.7437485018
1812,264.3005861335,198.7251904146
1813,278.6706460033,201.9000231542
1814,272.4764566433,205.0748558938
1815,301.6337161228,208.4914271668
1816,285.7907949727,212.0046938532
1817,290.5868962464,215.3729174196
1818,290.2786129016,218.676677377
1819,285.4773034008,221.8353942144
1820,308.6968792108,225.2036177807
1821,313.9914143621,228.9425070984
1822,320.0990036936,232.8103236339
1823,329.577674514,236.5975606583
1824,347.7044158162,240.1269432469
1825,355.5679093359,243.479050911
1826,336.5236125363,246.6861154551
1827,362.499621104,249.8931799991
1828,363.6141780009,253.43867849
1829,366.6994726738,256.9035974697
1830,383.1666549484,260.2718210361
1831,387.7915240389,263.7850877225
1832,399.8494802613,266.9276886576
1833,402.8986037474,269.9413623749
1834,412.6680921001,273.4385131591
1835,443.6730656552,277.1290547701
1836,458.495499673,280.819596381
1837,454.3363897912,284.0750086318
1838,472.2374206745,287.4432321981
1839,469.1876614421,291.5044395604
1840,492.2897965961,295.4367197049
1841,482.7758347401,298.9661022935
1842,478.05927919,302.7049916112
1843,501.9039658271,306.4599968311
1844,546.0723112368,310.1988861488
1845,571.1041016225,313.9538913687
1846,571.0506760291,317.7088965886
1847,564.4329936001,321.4639018085
1848,588.068607008,325.2189070284
1849,603.225954931,328.9739122483
1850,597.7512702081,332.7289174682
1851,624.7109991411,336.4839226881
1852,652.4825280245,340.2228120058
1853,675.2302435403,343.9617013234
1854,707.8685624733,347.7005906411
1855,691.9392110305,351.4394799588
1856,738.2178081028,355.1622533742
1857,746.9057770021,358.8689108874
1858,733.5140370263,362.5916843028
1859,764.1730154613,366.2983418161
1860,780.3596926183,369.9727675248
1861,778.5408701153,373.6955409402
1862,747.3467695205,378.2241094672
1863,819.8152792693,382.8010257009
1864,844.3402871203,387.4262896413
1865,867.0877196157,392.0999012884
1866,896.9920514655,396.8540924467
1867,903.3858677068,401.6405154094
1868,950.0463844788,406.5075178832
1869,961.2019979083,411.4228680638
1870,1006.5859179429,416.4026818533
